index,population,count_intersections,streets_per_node_avg,betweenness_centrality_avg,primary_length_total_ext,highway_length_total_ext,fraction_oneway_ext,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_BFA,N_Est_RW,N_Emp_Mfg,N_Emp_BFA,N_Emp_RW,N_Emp_Tot,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,kopt+0_Clusters,kopt+1_Clusters,kopt+2_Clusters,lat,lon,utm_n,utm_e
3653,2246,62,3.014925373,0.077841561,0.0,0.0,0.152148288,0,0,0,31.0,0.0,13.0,6294.0,0.0,563.0,10955.0,8.9546734763,0.236213162383,0.988074825415,-2.72912263131,-0.150671211769,1.46314329068,1.09423061528,1,2,0,-11.84016592,-77.08012939,8690276.063,273380.8033
3654,1136,51,2.948275862,0.094530507,0.0,0.0,0.286316207,0,0,0,31.0,0.0,13.0,6294.0,0.0,563.0,10955.0,9.0224610521,-0.707359796682,0.00526110246042,-4.85739418826,0.32917531217,1.40780813142,1.47409356595,1,2,0,-11.84023313,-77.07095461,8690276.063,274380.8033
3656,1393,28,3.107142857,0.117623118,0.0,0.0,0.310952193,0,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,9.55736847126,-0.484511791938,-1.734224753,-6.53755288954,0.375555197415,2.97429567733,2.5790889104,1,2,3,-11.84036665,-77.05260488,8690276.063,276380.8033
3657,1177,80,3.219512195,0.059981933,0.0,0.0,0.048138054,0,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,9.15835700465,2.22776492685,0.90522767058,0.814233405555,-0.974074209733,3.0166408838,1.64758435916,4,0,0,-11.84043296,-77.04342993,8690276.063,277380.8033
3709,4097,53,3.254545455,0.082574169,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,6.50659867477,-1.63315347547,1.86906677356,-1.39304565698,-0.833946265924,1.93067320842,-1.36365173285,1,2,0,-11.83044061,-77.17180276,8691276.063,263380.8033
3710,10769,190,3.325,0.045522055,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,3.73614161465,2.91521038373,5.13101479049,6.05855322138,-1.99770590236,2.49321004351,-1.64472744189,4,0,4,-11.83051073,-77.16262885,8691276.063,264380.8033
3711,10013,258,3.585271318,0.037400579,0.0,0.0,0.0,0,0,2,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,2.1782481765,5.12371520548,4.9986991977,11.0044089719,-3.15253762832,4.39861854323,-1.87097366122,4,0,4,-11.83058055,-77.15345488,8691276.063,265380.8033
3712,6538,222,3.64628821,0.042663577,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,2.92014067853,3.95704162205,4.04042881137,10.1864081689,-3.03684031277,4.95936168406,-1.55030659937,4,0,4,-11.83065007,-77.14428085,8691276.063,266380.8033
3713,18333,215,3.305084746,0.04730105,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,2.63761608873,4.28793854504,6.44564820531,5.76659483258,-1.88371026639,2.33275526424,-1.63493308548,4,0,4,-11.83071929,-77.13510676,8691276.063,267380.8033
3714,9502,183,3.447368421,0.04528905,0.0,0.0,0.039783921,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,3.33348291149,3.0679205113,4.3206049706,6.81540616542,-2.16185411319,3.64082197179,-1.48381657294,4,0,4,-11.83078822,-77.12593261,8691276.063,268380.8033
3715,3061,154,3.267515924,0.036386338,0.0,1845.681177,0.082942834,0,2,0,171.0,0.0,37.0,30970.0,0.0,5443.0,110070.0,2.35338186321,-0.992555124779,2.92058262857,8.2767436153,9.3793450908,2.42793507638,-2.73257336533,0,6,6,-11.83085686,-77.11675841,8691276.063,269380.8033
3717,1963,69,3.281690141,0.071513137,0.0,0.0,0.0,0,2,0,29.0,0.0,9.0,5304.0,0.0,520.0,9091.0,8.5973850498,1.44322749274,0.499693154414,-0.0167587807612,-1.0298732666,2.94370062366,0.843724091881,4,0,0,-11.83099323,-77.09840984,8691276.063,271380.8033
3719,1644,88,3.217391304,0.064074693,0.0,0.0,0.080263697,0,2,1,31.0,0.0,13.0,6294.0,0.0,563.0,10955.0,8.01450236835,1.75030477645,0.667388347395,0.765156786297,-1.00131261344,2.71504709863,0.732189990394,4,0,0,-11.83112843,-77.08006105,8691276.063,273380.8033
3721,2824,32,2.815789474,0.113007745,0.0,0.0,0.0,1,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,11.7665847275,-1.29899788383,0.708672687637,-8.05749725161,0.417212643741,-0.622763462527,1.62531552005,1,2,3,-11.83126243,-77.06171203,8691276.063,275380.8033
3723,5009,12,2.857142857,0.226190476,0.0,0.0,0.127761556,0,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,12.8265257637,-4.62291521702,-2.3117159616,-17.6525841188,1.35293077442,-0.445023120551,2.60239471286,1,2,3,-11.83139526,-77.04336279,8691276.063,277380.8033
3726,1175,14,2.764705882,0.144607843,0.0,0.0,0.0,0,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,12.8899714551,-3.01865595656,-0.155341039061,-11.313785247,0.771900165671,-1.21879616254,1.80409830486,1,2,3,-11.83159226,-77.01583852,8691276.063,280380.8033
3775,1218,22,2.838709677,0.146829811,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91963.0,9.64362931822,-5.92199157155,1.0391677845,-10.1078539513,0.439445644931,-1.75634847804,-1.23303512914,1,2,3,-11.82140365,-77.17173146,8692276.063,263380.8033
3776,1421,89,3.0,0.067886516,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91963.0,7.22343819919,-1.81811896959,3.16891303649,-0.451636145608,-0.784752257818,-0.0961379811259,-1.63207897111,1,2,0,-11.82147371,-77.16255785,8692276.063,264380.8033
3779,6319,180,3.06372549,0.042501193,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,5.24997755101,1.35073876092,5.35590995576,4.62268799478,-1.57836273703,0.421046284608,-1.8112977093,4,0,4,-11.82168211,-77.13503666,8692276.063,267380.8033
3780,1442,156,2.994285714,0.044316182,0.0,1242.905239,0.010530544,0,0,0,142.0,0.0,28.0,25666.0,0.0,4923.0,100979.0,5.11192083057,-1.44129511585,4.16528597881,5.26210518694,6.13626072301,0.0272133340568,-2.29528050103,4,0,4,-11.82175099,-77.12586282,8692276.063,268380.8033
3785,1731,13,2.8,0.13992674,0.0,0.0,0.0,0,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,12.6215717873,-2.69191820851,-0.111302279674,-10.799998274,0.706909399907,-0.900383943569,1.80305262377,1,2,3,-11.82209092,-77.07999276,8692276.063,273380.8033
3788,2032,50,2.962962963,0.108047089,0.0,0.0,0.0,0,0,0,2.0,0.0,4.0,990.0,0.0,43.0,1864.0,11.206972423,-0.523537369777,0.590195584032,-5.88338656629,-0.0488533257614,0.527580254325,1.68311479374,1,2,3,-11.82229133,-77.05247005,8692276.063,276380.8033
3844,2363,13,2.6875,0.152380952,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91963.0,10.1689801257,-6.56959858879,1.43485815335,-12.0643083553,0.872479536536,-2.96533553848,-1.26778754965,1,2,3,-11.81257581,-77.14414011,8693276.063,266380.8033
3845,2234,154,3.024096386,0.046907809,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,6.19900911224,0.0762094262824,4.52504650426,3.56252808924,-1.41696958391,0.0990724633577,-1.80076991785,4,0,4,-11.81264493,-77.13496663,8693276.063,267380.8033
3907,1506,41,3.404761905,0.089982578,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,9.4755034129,1.47023108678,-0.995347561525,-1.65748859265,-0.966234046337,4.18756099077,1.85448760931,1,2,0,-11.80332971,-77.17158905,8694276.063,263380.8033
4040,4533,72,3.1125,0.079286352,0.0,0.0,0.096302275,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,9.33058671947,1.79240959003,0.904999249422,-2.17964853511,-0.403998467392,2.32225666881,1.92264140041,1,2,0,-11.78532558,-77.16227445,8696276.063,264380.8033
4041,1227,54,3.185185185,0.103847498,0.0,1542.810577,0.18667284,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,75.0,8.47387584705,0.103105061273,-2.86589735525,-2.24588327607,8.9874068225,3.47940126386,2.13948125285,1,2,0,-11.78539512,-77.15310198,8696276.063,265380.8033
4105,6060,165,3.078651685,0.052909114,0.0,0.0,0.064198768,11,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14375689204,4.89999814013,0.881720273026,2.49525542854,-1.44602792211,1.80535222641,0.863723076164,4,0,4,-11.77621875,-77.17137586,8697276.063,263380.8033
4106,3668,130,3.175572519,0.061267622,0.0,3270.108195,0.088557643,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,6.94713041787,1.66225361394,-0.639708351857,5.49928438425,18.7054783111,3.82130589504,2.53419697662,0,6,6,-11.77628853,-77.16220374,8697276.063,264380.8033
4171,3753,48,3.244897959,0.116279491,0.0,0.0,0.055028388,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74580767425,0.665401274049,-1.0917180347,-4.92112631595,-0.42137960601,2.95549519621,2.00400353854,1,2,0,-11.76718175,-77.17130491,8698276.063,263380.8033
