,index,population,count_intersections,streets_per_node_avg,betweenness_centrality_avg,primary_length_total_ext,highway_length_total_ext,fraction_oneway_ext,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_BFA,N_Est_RW,N_Emp_Mfg,N_Emp_BFA,N_Emp_RW,N_Emp_Tot,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,kopt+0_Clusters,kopt+1_Clusters,kopt+2_Clusters,lat,lon,utm_n,utm_e,geometry,nanostore_count,grid_geometry
47,1027,7777,206,3.2669902910000004,0.045962817999999996,0.0,0.0,0.42910909,3,7,4,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,2.8931694802499996,5.78738166596,0.271455402987,5.6189274555,-1.50628375925,4.164198474730001,0.382664307915,4,0,4,-12.20260327,-76.95428592,8650276.063,287380.8033,POINT (-76.95428592 -12.20260327),287.0,"POLYGON ((286880.6125864043 -1350223.93414417, 287880.6125864043 -1350223.93414417, 287880.6125864043 -1349223.93414417, 286880.6125864043 -1349223.93414417, 286880.6125864043 -1350223.93414417))"
48,1028,8565,304,3.323529412,0.034547615,0.0,0.0,0.419024144,2,0,4,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,2.4801192205900002,7.612775013210001,3.2646528718199996,10.4582688466,-2.3414112674900003,4.60752455139,0.503438418522,4,0,4,-12.20266831,-76.94509814,8650276.063,288380.8033,POINT (-76.94509814 -12.20266831),607.0,"POLYGON ((287880.6151690172 -1350223.934983321, 288880.6151690172 -1350223.934983321, 288880.6151690172 -1349223.934983321, 287880.6151690172 -1349223.934983321, 287880.6151690172 -1350223.934983321))"
49,1030,14405,149,3.361842105,0.050605612,1614.083711,0.0,0.014187982,0,6,1,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,3.7523077565300005,5.90977981278,1.77661389961,4.41989390384,-1.4481982617700002,-2.08590798159,2.6324711393099998,4,0,4,-12.20279746,-76.92672242,8650276.063,290380.8033,POINT (-76.92672242 -12.20279746),25.0,"POLYGON ((289880.620597564 -1350223.935335391, 290880.620597564 -1350223.935335391, 290880.620597564 -1349223.935335391, 289880.620597564 -1349223.935335391, 289880.620597564 -1350223.935335391))"
50,1036,1154,18,3.0909090910000003,0.128787879,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.584704319,-1.27823887531,-0.8684961793989999,-7.642749204319999,0.0322476679781,1.5024992368599999,1.9802659353299998,1,2,3,-12.20317755,-76.87159403,8650276.063,296380.8033,POINT (-76.87159403 -12.20317755),3.0,"POLYGON ((295880.6355558762 -1350223.934722358, 296880.6355558762 -1350223.934722358, 296880.6355558762 -1349223.934722358, 295880.6355558762 -1349223.934722358, 295880.6355558762 -1350223.934722358))"
51,1085,1695,102,3.238095238,0.063727373,0.0,0.0,0.078878003,0,0,0,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,6.55480100128,0.295571960309,1.8241546679099998,1.6769809229100001,-1.3136293302700002,2.69691949226,0.288059146135,4,0,0,-12.19303443,-77.02771753,8651276.063,279380.8033,POINT (-77.02771753 -12.19303443),198.0,"POLYGON ((278880.5899236812 -1349223.933646064, 279880.5899236812 -1349223.933646064, 279880.5899236812 -1348223.933646064, 278880.5899236812 -1348223.933646064, 278880.5899236812 -1349223.933646064))"
52,1086,3442,197,3.125,0.048855431,0.0,0.0,0.082679423,1,2,6,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,5.09270684837,2.67331794217,2.66652733783,5.0617731075800005,-2.02140426369,1.49137713022,-0.758896913513,4,0,4,-12.19310186,-77.01853048,8651276.063,280380.8033,POINT (-77.01853048 -12.19310186),463.0,"POLYGON ((279880.5936364717 -1349223.933779943, 280880.5936364717 -1349223.933779943, 280880.5936364717 -1348223.933779943, 279880.5936364717 -1348223.933779943, 279880.5936364717 -1349223.933779943))"
53,1087,8078,96,3.237113402,0.077082203,542.1890119,0.0,0.34726365,6,14,6,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,2.1886151601900004,2.48287396058,-3.32471069943,-0.6981386662010001,-0.8834903941299999,1.4661838957700002,0.5015542125770001,4,0,0,-12.19316899,-77.00934339,8651276.063,281380.8033,POINT (-77.00934339 -12.19316899),247.0,"POLYGON ((280880.5957697738 -1349223.934557109, 281880.5957697738 -1349223.934557109, 281880.5957697738 -1348223.934557109, 280880.5957697738 -1348223.934557109, 280880.5957697738 -1349223.934557109))"
54,1088,13900,138,3.087837838,0.049230003,1571.233705,0.0,0.063505938,3,3,2,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,3.45971273862,3.61402011117,2.7516270180299998,2.32455790354,-1.0041627399,-3.9039725690199996,2.19470178787,4,0,4,-12.19323581,-77.00015624,8651276.063,282380.8033,POINT (-77.00015624 -12.19323581),333.0,"POLYGON ((281880.5985192078 -1349223.934855659, 282880.5985192078 -1349223.934855659, 282880.5985192078 -1348223.934855659, 281880.5985192078 -1348223.934855659, 281880.5985192078 -1349223.934855659))"
55,1089,10863,145,3.48630137,0.046799060999999996,0.0,0.0,0.0,0,1,1,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,4.102867378480001,3.6858319096499996,3.10543764968,5.2106245299300005,-2.0645004967299996,4.3743547364,-0.013239970735500001,4,0,4,-12.19330232,-76.99096903,8651276.063,283380.8033,POINT (-76.99096903 -12.19330232),288.0,"POLYGON ((282880.6019117926 -1349223.934676399, 283880.6019117926 -1349223.934676399, 283880.6019117926 -1348223.934676399, 282880.6019117926 -1348223.934676399, 282880.6019117926 -1349223.934676399))"
56,1090,12075,185,3.47311828,0.044135457,0.0,0.0,0.097869665,9,2,15,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,1.6386948791,5.87079193867,0.355088459325,6.1956621928299995,-2.63390467777,4.22401536691,-1.8147333574400002,4,0,4,-12.19336852,-76.98178177,8651276.063,284380.8033,POINT (-76.98178177 -12.19336852),623.0,"POLYGON ((283880.6048861461 -1349223.93402809, 284880.6048861461 -1349223.93402809, 284880.6048861461 -1348223.93402809, 283880.6048861461 -1348223.93402809, 283880.6048861461 -1349223.93402809))"
57,1091,9118,150,3.238410596,0.057731455,0.0,0.0,0.133498351,1,2,6,137.0,2.0,108.0,28028.0,82.0,8816.0,113280.0,1.4952033707499999,0.0174630058019,3.13168228536,3.2415137173,-1.7107435205300001,1.78404425395,-2.9141804750599998,4,0,4,-12.19343442,-76.97259446,8651276.063,285380.8033,POINT (-76.97259446 -12.19343442),368.0,"POLYGON ((284880.6074773538 -1349223.934017822, 285880.6074773538 -1349223.934017822, 285880.6074773538 -1348223.934017822, 284880.6074773538 -1348223.934017822, 284880.6074773538 -1349223.934017822))"
58,1092,12663,137,3.0275862069999997,0.06874614799999999,0.0,0.0,0.22427488899999998,2,7,5,67.0,0.0,42.0,10702.0,0.0,2965.0,31692.0,4.193437647790001,2.88264440126,1.35777756335,-0.616125456253,-0.624854034007,1.17517096803,-0.690816331623,4,0,0,-12.19350002,-76.9634071,8651276.063,286380.8033,POINT (-76.9634071 -12.19350002),321.0,"POLYGON ((285880.6097123417 -1349223.934646272, 286880.6097123417 -1349223.934646272, 286880.6097123417 -1348223.934646272, 285880.6097123417 -1348223.934646272, 285880.6097123417 -1349223.934646272))"
59,1093,15112,338,3.3196480939999997,0.033032445,0.0,0.0,0.308441895,3,4,5,67.0,0.0,42.0,10702.0,0.0,2965.0,31692.0,0.6036110417880001,8.495973626989999,4.32126525357,11.0515182891,-2.70775628426,3.75266342385,-0.666357328723,4,0,4,-12.19356531,-76.95421968,8651276.063,287380.8033,POINT (-76.95421967999999 -12.19356531),499.0,"POLYGON ((286880.6126984507 -1349223.934799886, 287880.6126984507 -1349223.934799886, 287880.6126984507 -1348223.934799886, 286880.6126984507 -1348223.934799886, 286880.6126984507 -1349223.934799886))"
60,1095,14258,146,3.268456376,0.057314437,2076.004895,0.0,0.163412969,2,5,5,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,2.92429942524,5.93149950482,0.457042114427,3.2390838706200005,-1.0548876623899999,-3.8900952852399997,3.21850700741,5,0,7,-12.19369497,-76.93584469,8651276.063,289380.8033,POINT (-76.93584469 -12.19369497),208.0,"POLYGON ((288880.6177748883 -1349223.934815503, 289880.6177748883 -1349223.934815503, 289880.6177748883 -1348223.934815503, 288880.6177748883 -1348223.934815503, 288880.6177748883 -1349223.934815503))"
61,1096,22454,112,3.4666666669999997,0.057308432,0.0,0.0,0.026341991000000002,0,0,1,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,4.20136242367,5.6568322334,3.7116370456300003,1.59375930119,-1.0636963378,4.54328813619,0.476809629965,4,0,4,-12.19375934,-76.92665711,8651276.063,290380.8033,POINT (-76.92665710999999 -12.19375934),24.0,"POLYGON ((289880.6210075908 -1349223.934671144, 290880.6210075908 -1349223.934671144, 290880.6210075908 -1348223.934671144, 289880.6210075908 -1348223.934671144, 289880.6210075908 -1349223.934671144))"
62,1102,1010,11,3.416666667,0.156060606,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.895709628299999,-1.1282191235299999,-2.8665707332,-7.73451609278,-0.44786545843900005,3.9363986355300002,2.2388448908900003,1,2,3,-12.19413915,-76.87153059,8651276.063,296380.8033,POINT (-76.87153059000001 -12.19413915),3.0,"POLYGON ((295880.6355248091 -1349223.93515407, 296880.6355248091 -1349223.93515407, 296880.6355248091 -1348223.93515407, 295880.6355248091 -1348223.93515407, 295880.6355248091 -1349223.93515407))"
63,1152,5380,111,3.025,0.070842235,0.0,0.0,0.0,0,0,0,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,7.24405519988,-0.0274754739255,3.2708575144800003,-0.44679262694,-0.933953684279,0.632713151442,0.0311323834351,4,0,0,-12.18406425,-77.01846212,8652276.063,280380.8033,POINT (-77.01846212 -12.18406425),269.0,"POLYGON ((279880.5935621029 -1348223.934722726, 280880.5935621029 -1348223.934722726, 280880.5935621029 -1347223.934722726, 279880.5935621029 -1347223.934722726, 279880.5935621029 -1348223.934722726))"
64,1153,11649,150,3.0822784810000003,0.060700523,3096.626884,0.0,0.066901563,13,14,14,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,0.526785358206,5.385727435030001,-3.28512886422,2.38959236981,-1.55588903391,-9.82758143457,2.53857198612,5,5,7,-12.18413132,-77.00927534,8652276.063,281380.8033,POINT (-77.00927534 -12.18413132),389.0,"POLYGON ((280880.5957560928 -1348223.934528644, 281880.5957560928 -1348223.934528644, 281880.5957560928 -1347223.934528644, 280880.5957560928 -1347223.934528644, 280880.5957560928 -1348223.934528644))"
65,1154,12658,118,3.16,0.056144768,0.0,0.0,0.174001535,9,9,15,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,2.25352859125,3.91126520714,-1.3816804697999998,0.40061326996,-1.3678485534,1.9564384546,-1.9087642870700001,4,0,4,-12.18419808,-77.0000885,8652276.063,282380.8033,POINT (-77.0000885 -12.18419808),405.0,"POLYGON ((281880.5985670744 -1348223.933830146, 282880.5985670744 -1348223.933830146, 282880.5985670744 -1347223.933830146, 281880.5985670744 -1347223.933830146, 281880.5985670744 -1348223.933830146))"
66,1155,8879,147,3.1788079469999997,0.050473354000000005,0.0,0.0,0.079421086,0,2,2,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,4.9066628753699995,2.5002800036400004,3.14938344495,2.9672398093299996,-1.43470748435,2.1670777739400005,-0.135134842609,4,0,4,-12.18426455,-76.9909016,8652276.063,283380.8033,POINT (-76.9909016 -12.18426455),293.0,"POLYGON ((282880.6020383012 -1348223.934840853, 283880.6020383012 -1348223.934840853, 283880.6020383012 -1347223.934840853, 282880.6020383012 -1347223.934840853, 282880.6020383012 -1348223.934840853))"
67,1156,11169,160,3.1497005989999995,0.048185557000000004,0.0,0.0,0.040353618,1,0,1,70.0,2.0,66.0,17326.0,82.0,5851.0,81588.0,4.19229460925,2.01894232939,4.63900617066,3.30571769696,-1.51057432579,1.64204053398,-0.6920357215180001,4,0,4,-12.184330699999999,-76.98171466,8652276.063,284380.8033,POINT (-76.98171465999999 -12.1843307),247.0,"POLYGON ((283880.6039954459 -1348223.934258227, 284880.6039954459 -1348223.934258227, 284880.6039954459 -1347223.934258227, 283880.6039954459 -1347223.934258227, 283880.6039954459 -1348223.934258227))"
68,1158,16410,149,3.22147651,0.060777186,0.0,0.0,0.262058228,0,2,1,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,4.60914492544,5.177265687519999,2.58817716028,1.29029645964,-0.7395818332899999,3.6466698449400003,1.47116245676,4,0,4,-12.1844621,-76.9633406,8652276.063,286380.8033,POINT (-76.9633406 -12.1844621),331.0,"POLYGON ((285880.6100547676 -1348223.934906476, 286880.6100547676 -1348223.934906476, 286880.6100547676 -1347223.934906476, 285880.6100547676 -1347223.934906476, 285880.6100547676 -1348223.934906476))"
69,1159,24304,245,3.1782945739999997,0.040919185,0.0,0.0,0.015212646000000002,0,0,0,67.0,0.0,42.0,10702.0,0.0,2965.0,31692.0,3.03439729084,6.717741971490001,7.521750366989999,5.45589147778,-1.62032768294,1.8480704391900002,-0.41184499312600004,4,0,4,-12.18452734,-76.95415349,8652276.063,287380.8033,POINT (-76.95415349 -12.18452734),268.0,"POLYGON ((286880.6131143684 -1348223.935040377, 287880.6131143684 -1348223.935040377, 287880.6131143684 -1347223.935040377, 286880.6131143684 -1347223.935040377, 286880.6131143684 -1348223.935040377))"
70,1160,16107,212,3.1743119269999998,0.048837865999999994,1393.347857,0.0,0.144824491,0,3,2,67.0,0.0,42.0,10702.0,0.0,2965.0,31692.0,2.60398337235,5.72388407219,3.81411912073,5.20722601296,-1.3822960995200002,-2.5580918186900004,1.81606771503,4,0,4,-12.18459227,-76.94496633,8652276.063,288380.8033,POINT (-76.94496633 -12.18459227),310.0,"POLYGON ((287880.6158644725 -1348223.934682234, 288880.6158644725 -1348223.934682234, 288880.6158644725 -1347223.934682234, 287880.6158644725 -1347223.934682234, 287880.6158644725 -1348223.934682234))"
71,1161,25758,194,3.272277228,0.043554750999999996,913.4916078,0.0,0.0,0,2,1,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,2.9755394127,7.693088166760001,5.436538641519999,4.29027441579,-1.28994605309,-0.330417944767,1.5477060181,4,0,4,-12.1846569,-76.93577912,8652276.063,289380.8033,POINT (-76.93577912000001 -12.1846569),310.0,"POLYGON ((288880.6183400104 -1348223.934939113, 289880.6183400104 -1348223.934939113, 289880.6183400104 -1347223.934939113, 288880.6183400104 -1347223.934939113, 288880.6183400104 -1348223.934939113))"
72,1162,29642,159,3.429447853,0.04890828,0.0,0.0,0.16664656,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23506184952,8.99947807628,4.30306057052,2.46014284872,-0.916754558226,5.30277007124,1.8995783545099998,4,0,4,-12.18472122,-76.92659186,8652276.063,290380.8033,POINT (-76.92659186 -12.18472122),220.0,"POLYGON ((289880.6205600542 -1348223.934705319, 290880.6205600542 -1348223.934705319, 290880.6205600542 -1347223.934705319, 289880.6205600542 -1347223.934705319, 289880.6205600542 -1348223.934705319))"
73,1163,15128,18,3.043478261,0.143610013,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1261547752,0.12260283119899999,0.7220747240209999,-10.7937348884,0.682829780101,1.14607961284,2.10745793372,1,2,3,-12.18478524,-76.91740454,8652276.063,291380.8033,POINT (-76.91740454000001 -12.18478524),9.0,"POLYGON ((290880.6236478601 -1348223.935080215, 291880.6236478601 -1348223.935080215, 291880.6236478601 -1347223.935080215, 290880.6236478601 -1347223.935080215, 290880.6236478601 -1348223.935080215))"
74,1217,6530,82,3.058139535,0.078998111,0.0,0.0,0.009595821,2,1,2,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,6.93860033523,-0.218010305165,2.00500636879,-2.09680342033,-0.762058226487,0.881403074003,-0.18079875968400003,1,2,0,-12.17495929,-77.02758024,8653276.063,279380.8033,POINT (-77.02758024000001 -12.17495929),145.0,"POLYGON ((278880.590148984 -1347223.933688705, 279880.590148984 -1347223.933688705, 279880.590148984 -1346223.933688705, 278880.590148984 -1346223.933688705, 278880.590148984 -1347223.933688705))"
75,1218,22488,130,3.142857143,0.053814272,2501.982122,0.0,0.128974333,25,6,15,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,-0.9952356940289999,6.94637177533,-2.1213123830300002,0.9584970523209999,-1.22178046336,-6.6376521641299995,1.61777009766,5,5,7,-12.17502662,-77.01839382,8653276.063,280380.8033,POINT (-77.01839382 -12.17502662),252.0,"POLYGON ((279880.592882696 -1347223.934152521, 280880.592882696 -1347223.934152521, 280880.592882696 -1346223.934152521, 279880.592882696 -1346223.934152521, 279880.592882696 -1347223.934152521))"
76,1219,10419,128,3.1555555560000004,0.046567912,935.008734,0.0,0.247222428,24,10,14,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,0.545343781692,5.0132309609300005,-3.79280406231,1.96218838344,-1.59099959854,-0.829840988069,-0.6962777332969999,5,5,7,-12.17509364,-77.00920734,8653276.063,281380.8033,POINT (-77.00920734 -12.17509364),192.0,"POLYGON ((280880.5962071514 -1347223.934085377, 281880.5962071514 -1347223.934085377, 281880.5962071514 -1346223.934085377, 280880.5962071514 -1346223.934085377, 280880.5962071514 -1347223.934085377))"
77,1220,9873,59,3.245901639,0.083138835,0.0,0.0,0.253049087,5,7,5,217.0,18.0,311.0,93860.0,5173.0,42794.0,321020.0,-9.604847855700001,-13.1461411494,2.7097231902099996,-1.01499558073,-2.49450631401,1.3393190777500001,-5.28303678612,2,3,5,-12.17516036,-77.00002081,8653276.063,282380.8033,POINT (-77.00002081 -12.17516036),378.0,"POLYGON ((281880.5990690308 -1347223.934602507, 282880.5990690308 -1347223.934602507, 282880.5990690308 -1346223.934602507, 281880.5990690308 -1346223.934602507, 281880.5990690308 -1347223.934602507))"
78,1221,9905,50,2.758064516,0.111805923,0.0,0.0,0.369165729,5,7,4,55.0,2.0,43.0,12372.0,82.0,4060.0,67032.0,5.60995201197,-1.36051230736,-0.9829505943369999,-8.768826342,0.787429845975,-0.287074284955,0.199674500582,1,2,3,-12.17522677,-76.99083423,8653276.063,283380.8033,POINT (-76.99083423 -12.17522677),127.0,"POLYGON ((282880.6014871436 -1347223.934598184, 283880.6014871436 -1347223.934598184, 283880.6014871436 -1346223.934598184, 282880.6014871436 -1346223.934598184, 282880.6014871436 -1347223.934598184))"
79,1222,14862,71,3.2,0.051385905999999995,0.0,0.0,0.15258174,11,3,0,70.0,2.0,66.0,17326.0,82.0,5851.0,81588.0,2.88503695901,1.7503416535799998,1.65653625762,-0.46526952684600004,-0.737032844844,2.7391604333200004,-0.5538188022,4,0,0,-12.17529287,-76.98164759,8653276.063,284380.8033,POINT (-76.98164758999999 -12.17529287),157.0,"POLYGON ((283880.6045770081 -1347223.934065159, 284880.6045770081 -1347223.934065159, 284880.6045770081 -1346223.934065159, 283880.6045770081 -1346223.934065159, 283880.6045770081 -1347223.934065159))"
80,1223,16979,86,3.065934066,0.084749832,0.0,192.6971205,0.269014905,0,3,3,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,5.591244968300001,3.06364504412,1.18244342116,-3.81099561184,1.32014194542,2.40160279444,1.3848098270700002,1,2,0,-12.17535867,-76.9724609,8653276.063,285380.8033,POINT (-76.9724609 -12.17535867),135.0,"POLYGON ((284880.6072852039 -1347223.934118539, 285880.6072852039 -1347223.934118539, 285880.6072852039 -1346223.934118539, 284880.6072852039 -1346223.934118539, 284880.6072852039 -1347223.934118539))"
81,1224,20586,247,3.2648221339999997,0.039624112,0.0,0.0,0.237273244,12,8,11,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,1.03726826203,9.47291141585,0.9588948710969999,5.8039588343199995,-2.06604921876,3.4611648895,-0.545724960503,4,0,4,-12.17542417,-76.96327416,8653276.063,286380.8033,POINT (-76.96327416 -12.17542417),506.0,"POLYGON ((285880.6096386599 -1347223.934759, 286880.6096386599 -1347223.934759, 286880.6096386599 -1346223.934759, 285880.6096386599 -1346223.934759, 285880.6096386599 -1347223.934759))"
82,1225,21984,256,3.05734767,0.050578985,0.0,0.0,0.0029494129999999997,0,1,0,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,4.93794417255,7.105438390239999,6.8756714489699995,4.272434584669999,-1.50440118069,1.1776919798,0.7657767241879999,4,0,4,-12.17548936,-76.95408736,8653276.063,287380.8033,POINT (-76.95408736 -12.17548936),348.0,"POLYGON ((286880.6127447967 -1347223.934873001, 287880.6127447967 -1347223.934873001, 287880.6127447967 -1346223.934873001, 286880.6127447967 -1346223.934873001, 286880.6127447967 -1347223.934873001))"
83,1226,19357,165,3.186046512,0.051510787999999995,1727.7370690000002,0.0,0.187229943,2,2,9,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,2.40670631281,6.859491029909999,1.85246684879,2.9826851656200004,-0.938946218096,-3.26712213593,2.28574991405,4,0,7,-12.17555424,-76.94490051,8653276.063,288380.8033,POINT (-76.94490051 -12.17555424),359.0,"POLYGON ((287880.6155421807 -1347223.93446914, 288880.6155421807 -1347223.93446914, 288880.6155421807 -1346223.93446914, 287880.6155421807 -1346223.93446914, 287880.6155421807 -1347223.93446914))"
84,1227,23769,193,3.04784689,0.051962927,0.0,0.0,0.122663515,4,1,3,52.0,0.0,19.0,5748.0,0.0,1174.0,17136.0,3.8429120762699998,6.35028687363,5.13846443073,1.5874929745500002,-0.819911617716,1.43132026401,-0.029554573582799996,4,0,4,-12.17561882,-76.93571361,8653276.063,289380.8033,POINT (-76.93571360999999 -12.17561882),309.0,"POLYGON ((288880.6180657331 -1347223.934654482, 289880.6180657331 -1347223.934654482, 289880.6180657331 -1346223.934654482, 288880.6180657331 -1346223.934654482, 288880.6180657331 -1347223.934654482))"
85,1228,18546,98,2.9727272730000003,0.06519476099999999,0.0,0.0,0.006046978000000001,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95370518075,4.12888551027,4.153194860269999,-2.74352455545,-0.0661749312334,0.983438890353,1.6043198803999998,1,2,0,-12.17568309,-76.92652666,8653276.063,290380.8033,POINT (-76.92652665999999 -12.17568309),106.0,"POLYGON ((289880.6203345322 -1347223.934323333, 290880.6203345322 -1347223.934323333, 290880.6203345322 -1346223.934323333, 289880.6203345322 -1346223.934323333, 289880.6203345322 -1347223.934323333))"
